split,physical_perturbation_profile,seed_block,material,peak_sum_hematite,peak_sum_magnetite,peak_sum_ilmenite,peak_sum_goethite,peak_sum_siderite,peak_sum_rutile,diffraction_window_hematite_unique_sum,diffraction_window_magnetite_unique_sum,diffraction_window_all_peaks_sum,hematite_minus_ilmenite_peak_sum,magnetite_minus_ilmenite_peak_sum
stress_holdout,calibration_shift_stress_neg,ho_hn_002,Rutile,0.28700000000000003,0.297125,0.2839999999999999,0.396,0.31937499999999996,0.4585,0.0,0.00075,0.6525,0.0030000000000001137,0.013125000000000053
stress_holdout,calibration_shift_stress_neg,ho_hn_002,Siderite,0.292875,0.21000000000000002,0.3534999999999999,0.336625,0.48549999999999993,0.20275000000000004,0.0,0.00025,0.661875,-0.06062499999999993,-0.1434999999999999
stress_holdout,combined_stress_high,ho_hn_001,Goethite,0.19437500000000005,0.19212500000000005,0.202625,0.32425,0.19524999999999998,0.177875,0.0,0.00025,0.5018750000000001,-0.008249999999999952,-0.010499999999999954
stress_holdout,combined_stress_high,ho_hn_001,Hematite,0.26062499999999994,0.22137500000000002,0.24612499999999998,0.317875,0.24949999999999994,0.23374999999999999,0.0,0.005,0.52825,0.014499999999999957,-0.024749999999999966
stress_holdout,combined_stress_high,ho_hn_001,Ilmenite,0.2589999999999999,0.216625,0.256625,0.31475,0.2587499999999999,0.22949999999999998,0.0,0.004875,0.5297499999999999,0.002374999999999905,-0.03999999999999998
stress_holdout,combined_stress_high,ho_hn_001,Magnetite,0.238875,0.24824999999999997,0.228625,0.318,0.20799999999999996,0.248875,0.0,0.00775,0.512375,0.010250000000000009,0.019624999999999976
stress_holdout,combined_stress_high,ho_hn_001,Rutile,0.220625,0.19862500000000005,0.212125,0.273875,0.21987500000000001,0.242625,0.0,0.0052499999999999995,0.524875,0.00849999999999998,-0.013499999999999956
stress_holdout,combined_stress_high,ho_hn_001,Siderite,0.236625,0.18825,0.24887499999999999,0.29275,0.24825,0.20937500000000003,0.0,0.00275,0.5325,-0.012249999999999983,-0.060624999999999984
stress_holdout,combined_stress_high,ho_hn_002,Goethite,0.21175,0.200625,0.21100000000000002,0.32125000000000004,0.20074999999999998,0.187125,0.0,0.00025,0.506625,0.0007499999999999729,-0.010375000000000023
stress_holdout,combined_stress_high,ho_hn_002,Hematite,0.24562499999999998,0.22449999999999998,0.24487499999999998,0.312875,0.25087499999999996,0.23274999999999998,0.0,0.00375,0.5293749999999999,0.0007500000000000007,-0.020375000000000004
stress_holdout,combined_stress_high,ho_hn_002,Ilmenite,0.247,0.22599999999999998,0.247875,0.31174999999999997,0.24862499999999998,0.22599999999999998,0.0,0.001875,0.5318750000000001,-0.0008750000000000147,-0.021875000000000033
stress_holdout,combined_stress_high,ho_hn_002,Magnetite,0.25475,0.24162499999999998,0.245375,0.30362500000000003,0.22212499999999996,0.241875,0.0,0.0085,0.514,0.009374999999999967,-0.003750000000000031
stress_holdout,combined_stress_high,ho_hn_002,Rutile,0.236875,0.19324999999999998,0.23362499999999997,0.283375,0.238875,0.24774999999999997,0.0,0.005875,0.5282500000000001,0.0032500000000000306,-0.040374999999999994
stress_holdout,combined_stress_high,ho_hn_002,Siderite,0.22125000000000003,0.19637499999999997,0.23,0.283625,0.25825,0.208375,0.0,0.0026249999999999997,0.534125,-0.00874999999999998,-0.033625000000000044
stress_holdout,hard_negative_stress_alt,ho_hn_001,Goethite,0.19075000000000003,0.185625,0.199,0.3025,0.19387500000000002,0.18125000000000002,0.0,0.0005,0.48375,-0.00824999999999998,-0.013374999999999998
stress_holdout,hard_negative_stress_alt,ho_hn_001,Hematite,0.23174999999999998,0.209125,0.2355,0.292875,0.22225,0.21462499999999998,0.0,0.004375,0.499625,-0.0037500000000000033,-0.026374999999999982
stress_holdout,hard_negative_stress_alt,ho_hn_001,Ilmenite,0.2365,0.199125,0.23325,0.2875,0.225125,0.223875,0.0,0.003375,0.502,0.003249999999999975,-0.034125000000000016
